contract_id,customer_id,industry,company_size,managed_service_plan,support_plan,contract_term_months,tenure_months,renewal_count,cloud_cost_30d,cost_growth_3m,budget_variance_pct,commitment_utilization_rate,usage_change_3m,idle_resource_ratio,downtime_minutes_90d,unresolved_ticket_rate,avg_resolution_hours,days_since_last_qbr,annual_contract_value,renewal_churn
CUST_02288_C1,CUST_02288,유통/커머스,5-49인,Basic,Standard,12,10,0,3133894,-0.0077,11.75,0.7672,-0.0036,0.2268,112,0.0769,56.65,123.0,37606728,1
CUST_02289_C1,CUST_02289,금융/보험,5-49인,Premium,Enterprise,24,22,0,1144459,0.0528,4.13,0.8627,-0.0999,0.1882,30,0.0,7.56,30.0,19741918,0
CUST_02289_C2,CUST_02289,금융/보험,5-49인,Premium,Priority,12,34,1,1179014,-0.0178,1.97,0.7585,0.0411,0.1194,18,0.0769,21.54,61.0,18569470,0
CUST_02289_C3,CUST_02289,금융/보험,5-49인,Premium,Enterprise,24,58,2,1487888,0.0079,7.17,0.7612,-0.0238,0.1781,33,0.0,6.71,31.0,25666068,0
CUST_02290_C1,CUST_02290,의료/헬스케어,50-299인,Standard,Priority,12,10,0,11807460,0.0357,8.32,0.8271,0.0473,0.2027,49,0.2222,26.27,61.0,163651396,1
CUST_02291_C1,CUST_02291,제조업,5-49인,Premium,Priority,24,22,0,1309427,0.0283,10.83,0.7316,-0.0885,0.2099,38,0.0,14.89,61.0,20623475,0
CUST_02291_C2,CUST_02291,제조업,5-49인,Premium,Priority,24,46,1,1472582,0.0149,5.96,0.7565,0.0382,0.1297,20,0.0,19.83,61.0,23193166,0
CUST_02291_C3,CUST_02291,제조업,5-49인,Premium,Enterprise,12,58,2,1365245,-0.0713,-6.01,0.708,-0.0699,0.2368,26,0.0,5.4,30.0,23550476,0
CUST_02292_C1,CUST_02292,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,5483117,-0.0041,5.77,0.7212,0.0245,0.2254,112,0.0741,55.1,121.0,65797404,0
CUST_02293_C1,CUST_02293,물류/운송,5-49인,Basic,Priority,12,10,0,4078972,0.0286,4.58,0.7173,0.0393,0.1704,142,0.0526,24.96,62.0,51395047,0
CUST_02294_C1,CUST_02294,교육,50-299인,Standard,Standard,24,22,0,25860317,-0.0453,8.09,0.7227,0.1645,0.26,65,0.2353,58.25,123.0,341356184,0
CUST_02295_C1,CUST_02295,의료/헬스케어,5-49인,Premium,Enterprise,24,22,0,1120202,0.0178,8.36,0.6262,-0.0618,0.239,38,0.125,6.64,31.0,19323484,0
CUST_02295_C2,CUST_02295,의료/헬스케어,5-49인,Premium,Enterprise,24,46,1,1292019,-0.0004,15.22,0.5875,-0.051,0.3269,41,0.16,7.56,31.0,22287328,0
CUST_02295_C3,CUST_02295,의료/헬스케어,5-49인,Premium,Enterprise,12,58,2,1223031,-0.0755,4.89,0.6585,-0.0587,0.2608,33,0.05,7.55,31.0,21097285,0
CUST_02296_C1,CUST_02296,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,2279063,-0.0195,-4.14,0.7674,0.0741,0.2395,95,0.2857,42.12,122.0,27348756,0
CUST_02296_C2,CUST_02296,IT/소프트웨어,5-49인,Basic,Priority,12,34,1,1834382,-0.0165,3.2,0.7536,0.0667,0.1931,82,0.1111,23.12,305.0,23113213,0
CUST_02297_C1,CUST_02297,유통/커머스,50-299인,Standard,Priority,36,34,0,16573100,0.0731,5.29,0.7679,0.1822,0.2093,50,0.0,21.42,61.0,229703166,0
CUST_02298_C1,CUST_02298,유통/커머스,5-49인,Basic,Standard,24,22,0,6683858,0.0449,10.43,0.7527,0.0253,0.2064,119,0.0625,69.51,122.0,80206296,0
CUST_02299_C1,CUST_02299,유통/커머스,5-49인,Basic,Standard,24,22,0,3723946,-0.0032,4.44,0.717,-0.1771,0.1862,90,0.1667,43.86,122.0,44687352,0
CUST_02300_C1,CUST_02300,금융/보험,5-49인,Basic,Priority,12,10,0,5089839,0.0161,-2.53,0.7619,0.0796,0.1966,90,0.125,21.43,61.0,64131971,1
CUST_02301_C1,CUST_02301,유통/커머스,5-49인,Basic,Standard,12,10,0,3179660,0.0016,-1.91,0.7633,-0.0266,0.1692,119,0.1333,50.15,123.0,38155920,0
CUST_02302_C1,CUST_02302,제조업,5-49인,Basic,Standard,12,10,0,1626495,-0.0721,-3.31,0.7755,0.0387,0.1841,90,0.0,71.92,122.0,19517940,0
CUST_02303_C1,CUST_02303,금융/보험,5-49인,Premium,Enterprise,12,10,0,10178137,0.0334,0.1,0.7228,-0.0131,0.1728,22,0.0,5.0,31.0,175572863,0
CUST_02304_C1,CUST_02304,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,3753072,-0.0181,8.3,0.6363,0.032,0.2924,120,0.2273,24.7,183.0,47288707,1
CUST_02305_C1,CUST_02305,IT/소프트웨어,50-299인,Standard,Priority,24,22,0,30026431,0.0168,10.83,0.6565,0.0851,0.2181,78,0.3333,23.38,61.0,416166334,0
CUST_02305_C2,CUST_02305,IT/소프트웨어,50-299인,Standard,Priority,24,46,1,29402440,-0.0006,5.23,0.705,-0.0237,0.2297,60,0.0455,24.46,61.0,407517818,0
CUST_02305_C3,CUST_02305,IT/소프트웨어,50-299인,Standard,Enterprise,24,70,2,37096600,0.0054,11.48,0.6639,-0.0058,0.2512,72,0.0625,7.62,30.0,563126388,0
CUST_02306_C1,CUST_02306,금융/보험,50-299인,Standard,Standard,12,10,0,27228824,0.0367,5.58,0.7078,0.1182,0.2044,72,0.0,82.85,123.0,359420477,0
CUST_02306_C2,CUST_02306,금융/보험,50-299인,Standard,Enterprise,24,34,1,22305930,-0.0134,10.02,0.7298,-0.0028,0.2386,55,0.0625,6.23,31.0,338604017,0
CUST_02307_C1,CUST_02307,교육,5-49인,Standard,Enterprise,12,10,0,3661146,-0.0068,-3.02,0.8185,0.1079,0.0886,37,0.0,8.99,30.0,55576196,0
CUST_02308_C1,CUST_02308,의료/헬스케어,5-49인,Basic,Priority,24,22,0,3578731,0.0508,13.62,0.671,-0.1014,0.2997,139,0.2143,30.75,61.0,45092011,1
CUST_02309_C1,CUST_02309,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,6999465,0.0536,14.02,0.7115,-0.1046,0.2198,156,0.2273,54.75,122.0,83993580,1
CUST_02310_C1,CUST_02310,의료/헬스케어,50-299인,Basic,Enterprise,24,22,0,19350545,0.0023,1.31,0.7702,-0.035,0.12,81,0.0,9.65,31.0,267037521,0
CUST_02311_C1,CUST_02311,교육,5-49인,Standard,Standard,12,10,0,2467045,-0.0521,0.6,0.6563,0.0565,0.255,101,0.3077,47.92,120.0,32564994,1
CUST_02312_C1,CUST_02312,물류/운송,50-299인,Standard,Priority,12,10,0,22720495,0.0175,17.47,0.6051,-0.0376,0.3271,129,0.08,22.78,61.0,314906061,0
CUST_02312_C2,CUST_02312,물류/운송,50-299인,Standard,Priority,12,22,1,13384853,0.0304,5.38,0.5975,0.0868,0.2891,98,0.1304,25.71,61.0,185514063,0
CUST_02313_C1,CUST_02313,제조업,50-299인,Standard,Priority,36,34,0,28445180,-0.0346,17.11,0.6729,-0.0122,0.2113,93,0.125,33.27,59.0,394250195,0
CUST_02313_C2,CUST_02313,제조업,50-299인,Standard,Enterprise,12,46,1,32472177,0.0492,9.54,0.6445,-0.0275,0.2402,69,0.0667,6.36,28.0,492927647,0
CUST_02314_C1,CUST_02314,제조업,5-49인,Standard,Priority,12,10,0,6546331,0.0362,8.27,0.8135,0.103,0.2063,67,0.0625,25.39,,90732148,0
CUST_02314_C2,CUST_02314,제조업,5-49인,Standard,Enterprise,12,22,1,5878622,0.0247,3.61,0.7329,-0.0586,0.2418,52,0.0,8.17,30.0,89237482,0
CUST_02315_C1,CUST_02315,유통/커머스,5-49인,Basic,Standard,36,34,0,4121209,0.0054,19.05,0.7875,0.1124,0.2109,106,0.0667,46.5,305.0,49454508,0
CUST_02315_C2,CUST_02315,유통/커머스,5-49인,Basic,Standard,12,46,1,5493174,-0.0434,2.98,0.7318,-0.1436,0.2365,126,0.1579,54.46,120.0,65918088,0
CUST_02316_C1,CUST_02316,의료/헬스케어,5-49인,Basic,Standard,12,10,0,1719947,0.015,2.7,0.6348,-0.0245,0.3563,193,0.2759,56.36,123.0,20639364,0
CUST_02316_C2,CUST_02316,의료/헬스케어,5-49인,Basic,Standard,12,22,1,2798098,-0.0154,11.27,0.7072,0.0657,0.2463,132,0.3529,61.85,123.0,33577176,1
CUST_02317_C1,CUST_02317,기타서비스업,5-49인,Basic,Enterprise,12,10,0,969373,0.0986,0.72,0.6363,0.0792,0.2502,132,0.0588,8.03,123.0,13377347,1
CUST_02318_C1,CUST_02318,금융/보험,5-49인,Basic,Standard,24,22,0,3779987,0.0533,4.06,0.8186,0.1547,0.1989,93,0.0909,52.01,121.0,45359844,0
CUST_02318_C2,CUST_02318,금융/보험,5-49인,Basic,Standard,24,46,1,3988385,0.0273,-1.77,0.7602,0.0801,0.1445,81,0.0833,44.26,120.0,47860620,0
CUST_02319_C1,CUST_02319,제조업,5-49인,Basic,Standard,12,10,0,3614427,0.043,7.93,0.6713,0.0155,0.2515,142,0.2308,58.99,122.0,43373124,0
CUST_02320_C1,CUST_02320,제조업,5-49인,Basic,Priority,12,10,0,1134443,0.024,3.97,0.7188,0.0064,0.1974,125,0.0,20.88,61.0,14293982,0
CUST_02321_C1,CUST_02321,교육,5-49인,Premium,Enterprise,24,22,0,1157315,0.0406,5.14,0.6944,-0.0054,0.2299,21,0.0,5.77,30.0,19963684,0
CUST_02322_C1,CUST_02322,제조업,5-49인,Basic,Standard,12,10,0,2674544,0.0445,-0.5,0.7243,0.0137,0.2395,116,0.2857,52.67,,32094528,1
CUST_02323_C1,CUST_02323,의료/헬스케어,5-49인,Basic,Standard,24,22,0,7421834,-0.0596,1.73,0.8715,0.0767,0.1051,59,0.2,56.28,122.0,89062008,0
CUST_02324_C1,CUST_02324,제조업,5-49인,Basic,Standard,24,22,0,1496382,0.037,7.75,0.7566,-0.0352,0.2224,101,0.1429,65.29,122.0,17956584,0
CUST_02324_C2,CUST_02324,제조업,5-49인,Basic,Standard,12,34,1,1608368,0.0162,1.27,0.8283,-0.0939,0.2222,131,0.2,67.27,122.0,19300416,0
CUST_02324_C3,CUST_02324,제조업,5-49인,Basic,Standard,12,46,2,1451009,-0.0042,-0.45,0.7166,0.0211,0.2296,139,0.0476,64.15,122.0,17412108,0
CUST_02325_C1,CUST_02325,IT/소프트웨어,50-299인,Standard,Priority,36,34,0,14166402,0.0341,22.1,0.7036,0.0137,0.2413,96,0.1667,23.53,60.0,196346332,0
CUST_02326_C1,CUST_02326,금융/보험,50-299인,Premium,Enterprise,24,22,0,23010930,0.0326,15.41,0.7358,0.0145,0.2363,31,0.1333,9.25,28.0,396938542,0
CUST_02327_C1,CUST_02327,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,1631821,0.0571,4.09,0.7108,-0.1024,0.1737,126,0.1333,49.69,486.0,19581852,0
CUST_02328_C1,CUST_02328,제조업,5-49인,Standard,Enterprise,24,22,0,1261733,0.0055,10.85,0.7248,-0.1326,0.2012,70,0.0,5.79,30.0,19153107,0
CUST_02328_C2,CUST_02328,제조업,5-49인,Standard,Standard,12,34,1,1248960,-0.023,-1.35,0.7505,-0.0293,0.1301,59,0.2667,56.66,122.0,16486272,0
CUST_02328_C3,CUST_02328,제조업,5-49인,Standard,Priority,24,58,2,1603426,-0.0009,8.17,0.6673,0.006,0.3017,71,0.0714,23.05,181.0,22223484,0
CUST_02329_C1,CUST_02329,물류/운송,5-49인,Basic,Standard,12,10,0,3562166,0.007,11.64,0.7119,-0.0244,0.2626,145,0.1111,74.57,120.0,42745992,0
CUST_02329_C2,CUST_02329,물류/운송,5-49인,Basic,Priority,12,22,1,2623189,0.0129,2.94,0.6601,-0.0038,0.2152,120,0.0667,23.4,61.0,33052181,0
CUST_02330_C1,CUST_02330,물류/운송,5-49인,Basic,Priority,36,34,0,4502459,0.0091,10.36,0.8162,0.0374,0.1716,110,0.0,35.22,59.0,56730983,0
CUST_02330_C2,CUST_02330,물류/운송,5-49인,Basic,Priority,24,58,1,4050641,-0.0184,-6.9,0.8619,-0.1546,0.1313,77,0.0833,14.03,182.0,51038077,0
CUST_02330_C3,CUST_02330,물류/운송,5-49인,Basic,Standard,12,70,2,4395438,0.056,-6.22,0.8356,0.1683,0.1281,77,0.0,37.02,120.0,52745256,0
CUST_02331_C1,CUST_02331,IT/소프트웨어,5-49인,Standard,Standard,24,22,0,4327075,0.0587,14.4,0.7589,0.0121,0.2285,52,0.15,59.01,304.0,57117390,0
CUST_02331_C2,CUST_02331,IT/소프트웨어,5-49인,Standard,Standard,36,58,1,4984685,0.0932,25.43,0.6666,-0.0312,0.2724,88,0.25,50.52,120.0,65797842,0
CUST_02331_C3,CUST_02331,IT/소프트웨어,5-49인,Standard,Priority,12,70,2,4430193,0.0591,-3.88,0.6905,-0.0451,0.1971,56,0.0,20.53,61.0,61402475,0
CUST_02332_C1,CUST_02332,교육,50-299인,Standard,Enterprise,24,22,0,26139099,-0.0137,3.12,0.7441,-0.0782,0.167,73,0.0417,5.27,31.0,396791523,0
CUST_02332_C2,CUST_02332,교육,50-299인,Standard,Enterprise,24,46,1,29133087,-0.0281,5.93,0.7366,-0.0696,0.2309,64,0.0625,6.62,123.0,442240261,0
CUST_02333_C1,CUST_02333,교육,300인이상,Standard,Enterprise,24,22,0,41871896,-0.001,18.05,0.6121,0.001,0.3214,106,0.037,6.9,31.0,635615381,0
CUST_02334_C1,CUST_02334,의료/헬스케어,50-299인,Standard,Priority,36,34,0,29158322,-0.0023,12.3,0.7529,-0.0107,0.165,60,0.0667,24.27,59.0,404134343,0
CUST_02334_C2,CUST_02334,의료/헬스케어,50-299인,Standard,Priority,12,46,1,27929181,0.0422,1.02,0.813,0.0438,0.1684,53,0.0,25.74,182.0,387098449,0
CUST_02335_C1,CUST_02335,제조업,50-299인,Basic,Standard,24,22,0,8650810,0.0262,5.15,0.7709,-0.0427,0.2227,96,0.1667,49.17,122.0,103809720,0
CUST_02335_C2,CUST_02335,제조업,50-299인,Basic,Priority,24,46,1,10495706,0.0182,3.68,0.6748,0.1025,0.1836,109,0.0,27.46,61.0,132245896,0
CUST_02336_C1,CUST_02336,IT/소프트웨어,5-49인,Basic,Standard,36,34,0,3398338,0.0659,9.08,0.7149,-0.0805,0.16,98,0.1429,64.02,121.0,40780056,0
CUST_02336_C2,CUST_02336,IT/소프트웨어,5-49인,Basic,Standard,12,46,1,3999650,0.0368,6.42,0.6945,-0.0476,0.1988,115,0.25,60.47,121.0,47995800,1
CUST_02337_C1,CUST_02337,제조업,5-49인,Basic,Priority,12,10,0,1776517,-0.0293,-0.27,0.721,0.1233,0.1775,101,0.0,18.93,61.0,22384114,0
CUST_02338_C1,CUST_02338,제조업,5-49인,Standard,Standard,12,10,0,3120611,-0.0214,2.97,0.7396,-0.0259,0.2221,47,0.0909,48.51,120.0,41192065,0
CUST_02339_C1,CUST_02339,유통/커머스,5-49인,Standard,Priority,36,34,0,2118893,-0.0039,20.97,0.6929,-0.0113,0.2574,79,0.2,20.11,61.0,29367857,0
CUST_02339_C2,CUST_02339,유통/커머스,5-49인,Standard,Enterprise,12,46,1,1992472,0.0241,3.47,0.6424,0.0893,0.2496,83,0.1429,7.37,122.0,30245725,0
CUST_02339_C3,CUST_02339,유통/커머스,5-49인,Standard,Enterprise,24,70,2,2357206,0.0133,8.74,0.6619,0.0332,0.2388,82,0.0714,7.77,31.0,35782387,0
CUST_02340_C1,CUST_02340,기타서비스업,5-49인,Standard,Standard,24,22,0,3028151,-0.007,7.2,0.6848,-0.0427,0.3109,90,0.3,46.24,123.0,39971593,1
CUST_02341_C1,CUST_02341,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,1697795,-0.0384,2.9,0.7234,0.1946,0.1397,132,0.1429,24.71,60.0,21392217,0
CUST_02342_C1,CUST_02342,의료/헬스케어,5-49인,Basic,Standard,12,10,0,1280859,-0.056,0.33,0.7596,-0.0689,0.1762,117,0.25,64.83,122.0,15370308,1
CUST_02343_C1,CUST_02343,물류/운송,5-49인,Standard,Standard,24,22,0,6960369,0.005,11.39,0.7821,0.0821,0.1515,56,0.0833,64.53,122.0,91876871,0
CUST_02344_C1,CUST_02344,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,2533386,-0.0331,3.6,0.7736,0.0724,0.2545,87,0.1111,55.08,123.0,30400632,0
CUST_02345_C1,CUST_02345,유통/커머스,50-299인,Standard,Priority,36,34,0,31572261,0.0355,6.39,0.7219,0.0714,0.1781,44,0.0,22.31,61.0,437591537,0
CUST_02346_C1,CUST_02346,의료/헬스케어,50-299인,Basic,Priority,24,22,0,12426467,-0.0067,6.03,0.7031,0.1261,0.2135,122,0.0714,20.17,61.0,156573484,0
CUST_02346_C2,CUST_02346,의료/헬스케어,50-299인,Basic,Priority,24,46,1,15109740,-0.0042,14.52,0.6962,0.0544,0.2258,122,0.1176,22.43,61.0,190382724,0
CUST_02347_C1,CUST_02347,유통/커머스,5-49인,Basic,Standard,12,10,0,3046699,0.0126,6.97,0.7152,0.0385,0.1739,108,0.125,48.82,122.0,36560388,0
CUST_02347_C2,CUST_02347,유통/커머스,5-49인,Basic,Standard,24,34,1,2219785,0.0876,2.38,0.7201,0.0193,0.1516,115,0.2174,56.79,122.0,26637420,0
CUST_02347_C3,CUST_02347,유통/커머스,5-49인,Basic,Priority,24,59,2,2688068,0.0372,6.63,0.7939,-0.1032,0.1953,121,0.0,19.74,62.0,33869657,0
CUST_02348_C1,CUST_02348,유통/커머스,5-49인,Standard,Priority,24,22,0,780915,-0.0218,10.1,0.8136,-0.0371,0.1626,59,0.12,24.69,59.0,10823482,1
CUST_02349_C1,CUST_02349,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,3037289,0.0051,7.35,0.6776,-0.0526,0.3031,142,0.3333,65.77,121.0,36447468,1
CUST_02350_C1,CUST_02350,교육,5-49인,Basic,Priority,12,10,0,4043838,0.0366,2.33,0.7573,-0.0776,0.2561,87,0.0,19.55,62.0,50952359,0
CUST_02351_C1,CUST_02351,교육,50-299인,Standard,Priority,12,10,0,38955473,0.0301,0.94,0.7039,-0.1417,0.2599,98,0.0714,20.26,62.0,539922856,0
CUST_02351_C2,CUST_02351,교육,50-299인,Standard,Priority,36,46,1,51021322,-0.0694,10.58,0.7077,0.1802,0.2209,61,0.1,23.39,62.0,707155523,0
CUST_02352_C1,CUST_02352,IT/소프트웨어,5-49인,Basic,Priority,36,34,0,4900262,-0.0113,10.81,0.7613,0.0506,0.176,87,0.0,26.69,183.0,61743301,0
CUST_02353_C1,CUST_02353,제조업,5-49인,Basic,Standard,12,10,0,1286896,0.0526,0.4,0.7256,0.0102,0.1929,117,0.25,94.7,122.0,15442752,0
CUST_02354_C1,CUST_02354,제조업,5-49인,Basic,Standard,24,22,0,4240753,-0.0029,5.37,0.801,0.0531,0.2393,88,0.2353,66.73,123.0,50889036,0
CUST_02355_C1,CUST_02355,의료/헬스케어,5-49인,Basic,Standard,36,34,0,7409985,0.0915,23.82,0.6913,0.0503,0.2965,181,0.0556,59.2,122.0,88919820,1
CUST_02356_C1,CUST_02356,의료/헬스케어,50-299인,Premium,Enterprise,36,34,0,19427518,0.0109,15.25,0.6974,-0.0606,0.1916,30,0.0526,5.55,30.0,335124686,0
CUST_02357_C1,CUST_02357,유통/커머스,5-49인,Standard,Priority,12,10,0,1640607,0.0162,1.43,0.7483,-0.0784,0.209,63,0.0,25.62,61.0,22738813,0
CUST_02358_C1,CUST_02358,제조업,5-49인,Basic,Priority,12,10,0,3130825,0.0563,-2.94,0.8204,0.0587,0.2229,102,0.1429,19.7,61.0,39448395,0
CUST_02359_C1,CUST_02359,의료/헬스케어,5-49인,Basic,Standard,12,10,0,7544088,0.0036,0.33,0.7827,0.0691,0.1881,100,0.1111,42.56,122.0,90529056,0
CUST_02359_C2,CUST_02359,의료/헬스케어,5-49인,Basic,Standard,36,46,1,8307689,0.0152,7.79,0.7639,-0.0702,0.1402,94,0.0,69.45,122.0,99692268,0
CUST_02360_C1,CUST_02360,금융/보험,5-49인,Basic,Priority,12,10,0,2935457,-0.0658,-9.42,0.7049,-0.1016,0.2058,120,0.1875,28.58,61.0,36986758,0
CUST_02361_C1,CUST_02361,의료/헬스케어,5-49인,Basic,Standard,24,22,0,3810102,-0.0141,13.66,0.5788,0.0024,0.2748,129,0.2174,52.68,304.0,45721224,0
CUST_02361_C2,CUST_02361,의료/헬스케어,5-49인,Basic,Priority,12,34,1,2697408,0.0435,9.02,0.7608,0.0396,0.2954,135,0.1429,19.33,62.0,33987341,0
CUST_02362_C1,CUST_02362,제조업,5-49인,Standard,Priority,24,22,0,1371481,0.0033,13.39,0.5864,-0.1008,0.3058,94,0.2381,17.43,61.0,19008727,0
CUST_02363_C1,CUST_02363,제조업,5-49인,Basic,Standard,24,22,0,1816466,0.005,6.08,0.6414,-0.0222,0.2116,121,0.2105,61.15,123.0,21797592,0
CUST_02363_C2,CUST_02363,제조업,5-49인,Basic,Priority,36,58,1,1683550,-0.0151,26.57,0.6758,0.0716,0.2543,161,0.1364,26.83,62.0,21212730,0
CUST_02364_C1,CUST_02364,제조업,5-49인,Basic,Standard,24,22,0,1863128,0.0262,3.42,0.7902,0.1071,0.2445,109,0.0556,49.99,120.0,22357536,0
CUST_02365_C1,CUST_02365,기타서비스업,5-49인,Standard,Priority,12,10,0,514420,0.0274,7.04,0.6286,0.0218,0.2188,83,0.0556,26.97,61.0,7129861,0
CUST_02366_C1,CUST_02366,제조업,5-49인,Premium,Priority,24,22,0,10121779,0.0513,16.53,0.7162,0.0915,0.2624,37,0.1034,23.4,61.0,159418019,0
CUST_02367_C1,CUST_02367,교육,5-49인,Basic,Standard,24,22,0,6521245,-0.0881,4.35,0.7295,0.0374,0.2319,98,0.0,54.98,123.0,78254940,0
CUST_02368_C1,CUST_02368,금융/보험,5-49인,Standard,Priority,24,22,0,4234985,0.0071,13.3,0.6744,-0.1345,0.2118,88,0.0556,21.71,61.0,58696892,0
CUST_02369_C1,CUST_02369,물류/운송,50-299인,Standard,Priority,36,34,0,13306255,-0.0314,12.27,0.7913,0.016,0.1417,37,0.0,24.67,61.0,184424694,0
CUST_02369_C2,CUST_02369,물류/운송,50-299인,Standard,Standard,24,58,1,12253280,0.0119,-0.67,0.859,0.0903,0.1749,47,0.1111,42.75,122.0,161743296,0
CUST_02370_C1,CUST_02370,교육,5-49인,Standard,Enterprise,36,34,0,1716258,0.0414,5.54,0.8154,-0.0857,0.2027,53,0.0,7.98,30.0,26052796,0
CUST_02371_C1,CUST_02371,금융/보험,300인이상,Standard,Standard,12,10,0,60679972,0.0588,2.57,0.7642,-0.0764,0.155,50,0.2,55.32,123.0,800975630,0
CUST_02372_C1,CUST_02372,제조업,5-49인,Standard,Priority,12,10,0,3788353,-0.0135,8.45,0.7135,0.0008,0.1949,80,0.0476,28.61,184.0,52506573,0
CUST_02372_C2,CUST_02372,제조업,5-49인,Standard,Enterprise,12,22,1,3257408,0.1048,0.23,0.7829,0.0105,0.2033,69,0.0,5.09,31.0,49447453,0
CUST_02373_C1,CUST_02373,유통/커머스,50-299인,Standard,Enterprise,24,22,0,11545762,0.0621,14.53,0.5741,-0.1057,0.255,76,0.125,7.26,31.0,175264667,0
CUST_02374_C1,CUST_02374,유통/커머스,5-49인,Basic,Enterprise,36,34,0,3196578,0.0629,15.63,0.7526,0.0101,0.2296,106,0.0,7.14,30.0,44112776,0
CUST_02374_C2,CUST_02374,유통/커머스,5-49인,Basic,Standard,12,46,1,3618380,-0.0096,-0.88,0.7247,-0.0314,0.219,148,0.1818,61.08,122.0,43420560,0
CUST_02374_C3,CUST_02374,유통/커머스,5-49인,Basic,Standard,12,58,2,3418378,0.0168,-2.45,0.8341,0.0458,0.1969,94,0.08,63.06,122.0,41020536,0
CUST_02375_C1,CUST_02375,유통/커머스,5-49인,Standard,Priority,12,10,0,2497801,-0.0246,0.17,0.7991,-0.0824,0.1481,57,0.0,19.26,61.0,34619522,0
CUST_02376_C1,CUST_02376,IT/소프트웨어,50-299인,Basic,Priority,24,22,0,9376497,0.0433,8.65,0.7587,-0.0169,0.1956,101,0.0,22.33,61.0,118143862,0
CUST_02376_C2,CUST_02376,IT/소프트웨어,50-299인,Basic,Standard,36,58,1,10784648,0.0557,16.14,0.7407,0.1333,0.1642,99,0.2,57.53,122.0,129415776,1
CUST_02377_C1,CUST_02377,금융/보험,5-49인,Basic,Priority,12,10,0,3736261,0.006,1.68,0.6784,-0.1039,0.2595,157,0.2308,25.65,61.0,47076889,0
CUST_02378_C1,CUST_02378,의료/헬스케어,5-49인,Premium,Standard,36,34,0,9339580,-0.0148,0.33,0.7727,0.0005,0.1712,15,0.2308,72.32,305.0,140093700,0
CUST_02379_C1,CUST_02379,금융/보험,5-49인,Basic,Standard,24,22,0,3522342,0.0396,12.24,0.662,0.1343,0.271,172,0.0556,41.52,487.0,42268104,1
CUST_02380_C1,CUST_02380,유통/커머스,5-49인,Basic,Standard,12,10,0,5304019,-0.0047,-2.12,0.8022,0.0114,0.1632,76,0.0,35.22,,63648228,0
CUST_02380_C2,CUST_02380,유통/커머스,5-49인,Basic,Standard,12,22,1,5815932,0.0184,3.83,0.8005,0.1249,0.1722,86,0.0,56.94,122.0,69791184,0
CUST_02380_C3,CUST_02380,유통/커머스,5-49인,Basic,Standard,12,34,2,5630605,-0.0613,-2.1,0.7456,-0.081,0.2061,107,0.3,38.94,122.0,67567260,0
CUST_02381_C1,CUST_02381,제조업,5-49인,Basic,Standard,12,10,0,4878237,0.0458,12.76,0.6969,0.0449,0.3122,161,0.1,54.41,,58538844,0
CUST_02381_C2,CUST_02381,제조업,5-49인,Basic,Standard,12,22,1,5306334,0.0053,10.67,0.6895,-0.0274,0.2663,131,0.0769,70.0,123.0,63676008,1
CUST_02382_C1,CUST_02382,금융/보험,5-49인,Basic,Standard,12,10,0,2419469,-0.033,-8.44,0.7967,0.0879,0.1491,88,0.2,62.9,122.0,29033628,0
CUST_02382_C2,CUST_02382,금융/보험,5-49인,Basic,Standard,12,22,1,2751714,0.0467,4.64,0.8123,-0.0644,0.182,107,0.1,41.11,122.0,33020568,0
CUST_02383_C1,CUST_02383,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,5218458,-0.0072,5.67,0.6158,0.024,0.1893,128,0.2,24.3,61.0,65752571,0
CUST_02384_C1,CUST_02384,제조업,5-49인,Standard,Enterprise,24,22,0,2315416,0.016,10.25,0.7093,0.1703,0.2705,61,0.2,8.22,30.0,35148015,0
CUST_02385_C1,CUST_02385,의료/헬스케어,50-299인,Standard,Priority,24,22,0,24655027,0.0212,8.1,0.7461,-0.0316,0.2402,71,0.1429,19.12,62.0,341718674,1
CUST_02386_C1,CUST_02386,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,2665941,0.0062,7.93,0.6547,-0.0608,0.2773,143,0.0,57.13,,31991292,0
CUST_02386_C2,CUST_02386,IT/소프트웨어,5-49인,Basic,Standard,12,22,1,1689694,0.032,7.22,0.6576,0.0986,0.258,131,0.2727,70.8,307.0,20276328,0
CUST_02386_C3,CUST_02386,IT/소프트웨어,5-49인,Basic,Standard,36,58,2,2059210,0.0705,14.59,0.6929,0.0005,0.2062,145,0.0588,64.19,123.0,24710520,0
CUST_02387_C1,CUST_02387,제조업,5-49인,Basic,Standard,12,10,0,5532810,-0.0267,5.75,0.6931,0.1305,0.2214,132,0.2,43.39,122.0,66393720,1
CUST_02388_C1,CUST_02388,제조업,50-299인,Standard,Priority,12,10,0,12398043,-0.0172,-1.98,0.6941,0.01,0.2181,67,0.0417,20.3,61.0,171836876,0
